1731067770.652342322: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1731070756.512152375: 64 bytes from 192.168.6.31: icmp_seq=1961 ttl=63 time=1.76 ms
1731070757.014582888: 64 bytes from 192.168.6.31: icmp_seq=1962 ttl=63 time=2.42 ms
1731070757.515684659: 64 bytes from 192.168.6.31: icmp_seq=1963 ttl=63 time=1.62 ms
1731070758.016844167: 64 bytes from 192.168.6.31: icmp_seq=1964 ttl=63 time=1.80 ms
1731070758.519068434: 64 bytes from 192.168.6.31: icmp_seq=1965 ttl=63 time=2.50 ms
1731070759.025431254: 64 bytes from 192.168.6.31: icmp_seq=1966 ttl=63 time=7.98 ms
1731070759.520169917: 64 bytes from 192.168.6.31: icmp_seq=1967 ttl=63 time=1.99 ms
1731070760.022341611: 64 bytes from 192.168.6.31: icmp_seq=1968 ttl=63 time=3.41 ms
1731070760.521578026: 64 bytes from 192.168.6.31: icmp_seq=1969 ttl=63 time=1.32 ms
1731070761.022372052: 64 bytes from 192.168.6.31: icmp_seq=1970 ttl=63 time=1.83 ms
1731070761.523487174: 64 bytes from 192.168.6.31: icmp_seq=1971 ttl=63 time=1.63 ms
1731070762.024730475: 64 bytes from 192.168.6.31: icmp_seq=1972 ttl=63 time=1.62 ms
1731070762.526298784: 64 bytes from 192.168.6.31: icmp_seq=1973 ttl=63 time=1.94 ms
1731070763.025588481: 64 bytes from 192.168.6.31: icmp_seq=1974 ttl=63 time=1.61 ms
1731070763.534268738: 64 bytes from 192.168.6.31: icmp_seq=1975 ttl=63 time=8.75 ms
1731070764.029095113: 64 bytes from 192.168.6.31: icmp_seq=1976 ttl=63 time=1.72 ms
1731070764.529284705: 64 bytes from 192.168.6.31: icmp_seq=1977 ttl=63 time=1.53 ms
1731070765.031995768: 64 bytes from 192.168.6.31: icmp_seq=1978 ttl=63 time=2.60 ms
1731070765.532394898: 64 bytes from 192.168.6.31: icmp_seq=1979 ttl=63 time=2.15 ms
1731070766.032167293: 64 bytes from 192.168.6.31: icmp_seq=1980 ttl=63 time=1.82 ms
1731070766.535512845: 64 bytes from 192.168.6.31: icmp_seq=1981 ttl=63 time=3.18 ms
1731070767.034562273: 64 bytes from 192.168.6.31: icmp_seq=1982 ttl=63 time=1.66 ms
1731070767.536060655: 64 bytes from 192.168.6.31: icmp_seq=1983 ttl=63 time=1.90 ms
1731070768.039114263: 64 bytes from 192.168.6.31: icmp_seq=1984 ttl=63 time=4.29 ms
1731070768.537809355: 64 bytes from 192.168.6.31: icmp_seq=1985 ttl=63 time=1.52 ms
1731070769.563968280: 64 bytes from 192.168.6.31: icmp_seq=1987 ttl=63 time=2.12 ms
1731070770.063915565: 64 bytes from 192.168.6.31: icmp_seq=1988 ttl=63 time=2.07 ms
1731070770.567148215: 64 bytes from 192.168.6.31: icmp_seq=1989 ttl=63 time=4.01 ms
1731070771.065889815: 64 bytes from 192.168.6.31: icmp_seq=1990 ttl=63 time=1.72 ms
1731070771.567842374: 64 bytes from 192.168.6.31: icmp_seq=1991 ttl=63 time=2.10 ms
1731070772.068523943: 64 bytes from 192.168.6.31: icmp_seq=1992 ttl=63 time=2.53 ms
1731070772.569171116: 64 bytes from 192.168.6.31: icmp_seq=1993 ttl=63 time=1.62 ms
1731070773.071060358: 64 bytes from 192.168.6.31: icmp_seq=1994 ttl=63 time=2.15 ms
1731070773.572296704: 64 bytes from 192.168.6.31: icmp_seq=1995 ttl=63 time=3.08 ms
1731070774.079976223: 64 bytes from 192.168.6.31: icmp_seq=1996 ttl=63 time=9.45 ms
1731070774.440357017: 
1731070774.443949484: --- 192.168.6.31 ping statistics ---
1731070774.447783850: 1996 packets transmitted, 1991 received, 0% packet loss, time 999630ms
1731070774.451534172: rtt min/avg/max/mdev = 1.327/2.713/51.874/2.234 ms
1731070776.199788032: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1731070776.202572798: 64 bytes from 192.168.6.31: icmp_seq=1 ttl=63 time=4.36 ms
1731070776.696740930: 64 bytes from 192.168.6.31: icmp_seq=2 ttl=63 time=1.81 ms
1731070777.198409890: 64 bytes from 192.168.6.31: icmp_seq=3 ttl=63 time=1.53 ms
1731070777.701753096: 64 bytes from 192.168.6.31: icmp_seq=4 ttl=63 time=3.35 ms
1731070778.201167971: 64 bytes from 192.168.6.31: icmp_seq=5 ttl=63 time=1.64 ms
1731070778.702285019: 64 bytes from 192.168.6.31: icmp_seq=6 ttl=63 time=1.77 ms
1731070779.204640256: 64 bytes from 192.168.6.31: icmp_seq=7 ttl=63 time=2.56 ms
1731070779.709845899: 64 bytes from 192.168.6.31: icmp_seq=8 ttl=63 time=8.17 ms
1731070780.204993986: 64 bytes from 192.168.6.31: icmp_seq=9 ttl=63 time=2.25 ms
1731070780.705073151: 64 bytes from 192.168.6.31: icmp_seq=10 ttl=63 time=1.89 ms
1731070781.206594608: 64 bytes from 192.168.6.31: icmp_seq=11 ttl=63 time=1.54 ms
1731070781.708590729: 64 bytes from 192.168.6.31: icmp_seq=12 ttl=63 time=2.34 ms
1731070782.209268407: 64 bytes from 192.168.6.31: icmp_seq=13 ttl=63 time=1.99 ms
1731070782.709589834: 64 bytes from 192.168.6.31: icmp_seq=14 ttl=63 time=2.58 ms
1731070783.209969132: 64 bytes from 192.168.6.31: icmp_seq=15 ttl=63 time=1.59 ms
1731070783.711328795: 64 bytes from 192.168.6.31: icmp_seq=16 ttl=63 time=2.13 ms
1731070784.217798209: 64 bytes from 192.168.6.31: icmp_seq=17 ttl=63 time=7.86 ms
1731070784.713495190: 64 bytes from 192.168.6.31: icmp_seq=18 ttl=63 time=1.61 ms
1731070785.214031350: 64 bytes from 192.168.6.31: icmp_seq=19 ttl=63 time=1.75 ms
1731070785.717715969: 64 bytes from 192.168.6.31: icmp_seq=20 ttl=63 time=3.54 ms
1731070786.216673656: 64 bytes from 192.168.6.31: icmp_seq=21 ttl=63 time=1.60 ms
1731070786.718188695: 64 bytes from 192.168.6.31: icmp_seq=22 ttl=63 time=1.68 ms
1731070787.220570322: 64 bytes from 192.168.6.31: icmp_seq=23 ttl=63 time=2.46 ms
1731070787.720176381: 64 bytes from 192.168.6.31: icmp_seq=24 ttl=63 time=1.53 ms
1731070788.222282425: 64 bytes from 192.168.6.31: icmp_seq=25 ttl=63 time=2.00 ms
1731070788.723483844: 64 bytes from 192.168.6.31: icmp_seq=26 ttl=63 time=2.22 ms
1731070789.222835629: 64 bytes from 192.168.6.31: icmp_seq=27 ttl=63 time=1.59 ms
1731070789.724489700: 64 bytes from 192.168.6.31: icmp_seq=28 ttl=63 time=2.33 ms
1731070790.225164437: 64 bytes from 192.168.6.31: icmp_seq=29 ttl=63 time=2.02 ms
1731070790.725801639: 64 bytes from 192.168.6.31: icmp_seq=30 ttl=63 time=2.20 ms
1731070791.226008919: 64 bytes from 192.168.6.31: icmp_seq=31 ttl=63 time=1.78 ms
1731070791.727828711: 64 bytes from 192.168.6.31: icmp_seq=32 ttl=63 time=1.66 ms
1731070792.232451781: 64 bytes from 192.168.6.31: icmp_seq=33 ttl=63 time=6.13 ms
1731070792.728927187: 64 bytes from 192.168.6.31: icmp_seq=34 ttl=63 time=1.67 ms
1731070793.234011687: 64 bytes from 192.168.6.31: icmp_seq=35 ttl=63 time=6.02 ms
1731070793.729886282: 64 bytes from 192.168.6.31: icmp_seq=36 ttl=63 time=1.64 ms
1731070794.232385849: 64 bytes from 192.168.6.31: icmp_seq=37 ttl=63 time=1.76 ms
1731070794.733216246: 64 bytes from 192.168.6.31: icmp_seq=38 ttl=63 time=2.39 ms
1731070795.233540303: 64 bytes from 192.168.6.31: icmp_seq=39 ttl=63 time=2.28 ms
1731070795.734179375: 64 bytes from 192.168.6.31: icmp_seq=40 ttl=63 time=1.95 ms
1731070796.234420327: 64 bytes from 192.168.6.31: icmp_seq=41 ttl=63 time=1.69 ms
1731070796.736278080: 64 bytes from 192.168.6.31: icmp_seq=42 ttl=63 time=1.81 ms
1731070797.237431839: 64 bytes from 192.168.6.31: icmp_seq=43 ttl=63 time=2.32 ms
1731070797.738179360: 64 bytes from 192.168.6.31: icmp_seq=44 ttl=63 time=1.76 ms
1731070798.247211502: 64 bytes from 192.168.6.31: icmp_seq=45 ttl=63 time=9.16 ms
1731070798.741126846: 64 bytes from 192.168.6.31: icmp_seq=46 ttl=63 time=3.03 ms
1731070799.240446813: 64 bytes from 192.168.6.31: icmp_seq=47 ttl=63 time=1.57 ms
1731070799.741802542: 64 bytes from 192.168.6.31: icmp_seq=48 ttl=63 time=1.84 ms
1731070800.244016968: 64 bytes from 192.168.6.31: icmp_seq=49 ttl=63 time=2.69 ms
1731070800.744395467: 64 bytes from 192.168.6.31: icmp_seq=50 ttl=63 time=1.53 ms
1731070801.245223214: 64 bytes from 192.168.6.31: icmp_seq=51 ttl=63 time=1.83 ms
1731070801.746921095: 64 bytes from 192.168.6.31: icmp_seq=52 ttl=63 time=2.57 ms
1731070802.248050520: 64 bytes from 192.168.6.31: icmp_seq=53 ttl=63 time=1.39 ms
1731070802.750725202: 64 bytes from 192.168.6.31: icmp_seq=54 ttl=63 time=3.23 ms
1731070803.250416115: 64 bytes from 192.168.6.31: icmp_seq=55 ttl=63 time=2.13 ms
1731070803.750404926: 64 bytes from 192.168.6.31: icmp_seq=56 ttl=63 time=1.71 ms
1731070804.252798308: 64 bytes from 192.168.6.31: icmp_seq=57 ttl=63 time=2.92 ms
1731070804.753068162: 64 bytes from 192.168.6.31: icmp_seq=58 ttl=63 time=2.38 ms
1731070805.254375348: 64 bytes from 192.168.6.31: icmp_seq=59 ttl=63 time=2.54 ms
1731070805.754699378: 64 bytes from 192.168.6.31: icmp_seq=60 ttl=63 time=2.12 ms
1731070806.255083440: 64 bytes from 192.168.6.31: icmp_seq=61 ttl=63 time=1.81 ms
1731070806.757194474: 64 bytes from 192.168.6.31: icmp_seq=62 ttl=63 time=2.79 ms
1731070807.259515958: 64 bytes from 192.168.6.31: icmp_seq=63 ttl=63 time=2.87 ms
1731070807.759747696: 64 bytes from 192.168.6.31: icmp_seq=64 ttl=63 time=1.60 ms
1731070808.262432751: 64 bytes from 192.168.6.31: icmp_seq=65 ttl=63 time=3.10 ms
1731070808.760995485: 64 bytes from 192.168.6.31: icmp_seq=66 ttl=63 time=1.69 ms
1731070809.262569964: 64 bytes from 192.168.6.31: icmp_seq=67 ttl=63 time=1.76 ms
1731070809.766615093: 64 bytes from 192.168.6.31: icmp_seq=68 ttl=63 time=4.12 ms
1731070810.264427995: 64 bytes from 192.168.6.31: icmp_seq=69 ttl=63 time=1.77 ms
1731070810.766534115: 64 bytes from 192.168.6.31: icmp_seq=70 ttl=63 time=1.76 ms
1731070811.268450372: 64 bytes from 192.168.6.31: icmp_seq=71 ttl=63 time=2.57 ms
1731070811.768287775: 64 bytes from 192.168.6.31: icmp_seq=72 ttl=63 time=1.47 ms
1731070812.274794042: 64 bytes from 192.168.6.31: icmp_seq=73 ttl=63 time=7.44 ms
1731070812.770190742: 64 bytes from 192.168.6.31: icmp_seq=74 ttl=63 time=1.48 ms
1731070813.270728501: 64 bytes from 192.168.6.31: icmp_seq=75 ttl=63 time=1.59 ms
1731070813.773595444: 64 bytes from 192.168.6.31: icmp_seq=76 ttl=63 time=2.29 ms
1731070814.273287856: 64 bytes from 192.168.6.31: icmp_seq=77 ttl=63 time=1.77 ms
1731070814.774721383: 64 bytes from 192.168.6.31: icmp_seq=78 ttl=63 time=1.55 ms
1731070815.276437271: 64 bytes from 192.168.6.31: icmp_seq=79 ttl=63 time=2.18 ms
1731070815.777302560: 64 bytes from 192.168.6.31: icmp_seq=80 ttl=63 time=2.09 ms
1731070816.278879033: 64 bytes from 192.168.6.31: icmp_seq=81 ttl=63 time=2.14 ms
1731070816.782022331: 64 bytes from 192.168.6.31: icmp_seq=82 ttl=63 time=4.68 ms
1731070817.280077587: 64 bytes from 192.168.6.31: icmp_seq=83 ttl=63 time=1.73 ms
1731070817.782480963: 64 bytes from 192.168.6.31: icmp_seq=84 ttl=63 time=2.72 ms
1731070818.282529178: 64 bytes from 192.168.6.31: icmp_seq=85 ttl=63 time=1.97 ms
1731070818.782437323: 64 bytes from 192.168.6.31: icmp_seq=86 ttl=63 time=1.55 ms
1731070819.287471680: 64 bytes from 192.168.6.31: icmp_seq=87 ttl=63 time=3.25 ms
1731070819.784500505: 64 bytes from 192.168.6.31: icmp_seq=88 ttl=63 time=1.54 ms
1731070820.286031545: 64 bytes from 192.168.6.31: icmp_seq=89 ttl=63 time=1.66 ms
1731070820.788100243: 64 bytes from 192.168.6.31: icmp_seq=90 ttl=63 time=2.77 ms
1731070821.289157295: 64 bytes from 192.168.6.31: icmp_seq=91 ttl=63 time=2.09 ms
1731070821.796977514: 64 bytes from 192.168.6.31: icmp_seq=92 ttl=63 time=9.76 ms
1731070822.291133846: 64 bytes from 192.168.6.31: icmp_seq=93 ttl=63 time=1.74 ms
1731070822.792495892: 64 bytes from 192.168.6.31: icmp_seq=94 ttl=63 time=1.67 ms
1731070823.293125357: 64 bytes from 192.168.6.31: icmp_seq=95 ttl=63 time=1.71 ms
1731070823.796183360: 64 bytes from 192.168.6.31: icmp_seq=96 ttl=63 time=2.59 ms
1731070824.296371903: 64 bytes from 192.168.6.31: icmp_seq=97 ttl=63 time=1.56 ms
1731070824.798040160: 64 bytes from 192.168.6.31: icmp_seq=98 ttl=63 time=1.80 ms
1731070825.298399828: 64 bytes from 192.168.6.31: icmp_seq=99 ttl=63 time=1.60 ms
1731070825.799470475: 64 bytes from 192.168.6.31: icmp_seq=100 ttl=63 time=1.53 ms
1731070826.302230408: 64 bytes from 192.168.6.31: icmp_seq=101 ttl=63 time=3.95 ms
1731070826.800600508: 64 bytes from 192.168.6.31: icmp_seq=102 ttl=63 time=1.85 ms
1731070827.302442115: 64 bytes from 192.168.6.31: icmp_seq=103 ttl=63 time=2.11 ms
1731070827.802776817: 64 bytes from 192.168.6.31: icmp_seq=104 ttl=63 time=1.87 ms
1731070828.304245210: 64 bytes from 192.168.6.31: icmp_seq=105 ttl=63 time=1.91 ms
1731070828.806526473: 64 bytes from 192.168.6.31: icmp_seq=106 ttl=63 time=2.22 ms
1731070829.309405422: 64 bytes from 192.168.6.31: icmp_seq=107 ttl=63 time=1.87 ms
1731070829.807209457: 64 bytes from 192.168.6.31: icmp_seq=108 ttl=63 time=1.72 ms
1731070830.310572530: 64 bytes from 192.168.6.31: icmp_seq=109 ttl=63 time=3.61 ms
1731070830.811944353: 64 bytes from 192.168.6.31: icmp_seq=110 ttl=63 time=3.49 ms
1731070831.311479892: 64 bytes from 192.168.6.31: icmp_seq=111 ttl=63 time=1.78 ms
1731070831.813897953: 64 bytes from 192.168.6.31: icmp_seq=112 ttl=63 time=3.37 ms
1731070832.313065932: 64 bytes from 192.168.6.31: icmp_seq=113 ttl=63 time=1.56 ms
1731070832.814305356: 64 bytes from 192.168.6.31: icmp_seq=114 ttl=63 time=2.07 ms
1731070833.313446912: 64 bytes from 192.168.6.31: icmp_seq=115 ttl=63 time=1.48 ms
1731070833.814904384: 64 bytes from 192.168.6.31: icmp_seq=116 ttl=63 time=1.52 ms
1731070834.316638735: 64 bytes from 192.168.6.31: icmp_seq=117 ttl=63 time=2.46 ms
1731070834.816712731: 64 bytes from 192.168.6.31: icmp_seq=118 ttl=63 time=1.70 ms
1731070835.318685904: 64 bytes from 192.168.6.31: icmp_seq=119 ttl=63 time=1.56 ms
1731070835.826116851: 64 bytes from 192.168.6.31: icmp_seq=120 ttl=63 time=8.29 ms
1731070836.321048343: 64 bytes from 192.168.6.31: icmp_seq=121 ttl=63 time=2.22 ms
1731070836.822242877: 64 bytes from 192.168.6.31: icmp_seq=122 ttl=63 time=2.20 ms
1731070837.322061358: 64 bytes from 192.168.6.31: icmp_seq=123 ttl=63 time=1.91 ms
1731070837.822478004: 64 bytes from 192.168.6.31: icmp_seq=124 ttl=63 time=1.55 ms
1731070838.324347195: 64 bytes from 192.168.6.31: icmp_seq=125 ttl=63 time=2.63 ms
1731070838.824446984: 64 bytes from 192.168.6.31: icmp_seq=126 ttl=63 time=1.57 ms
1731070839.325968162: 64 bytes from 192.168.6.31: icmp_seq=127 ttl=63 time=1.86 ms
1731070839.828450174: 64 bytes from 192.168.6.31: icmp_seq=128 ttl=63 time=2.45 ms
1731070840.333634220: 64 bytes from 192.168.6.31: icmp_seq=129 ttl=63 time=6.99 ms
1731070840.829043588: 64 bytes from 192.168.6.31: icmp_seq=130 ttl=63 time=2.14 ms
1731070841.329987648: 64 bytes from 192.168.6.31: icmp_seq=131 ttl=63 time=1.82 ms
1731070841.830970447: 64 bytes from 192.168.6.31: icmp_seq=132 ttl=63 time=1.45 ms
1731070842.333668159: 64 bytes from 192.168.6.31: icmp_seq=133 ttl=63 time=3.09 ms
1731070842.833848215: 64 bytes from 192.168.6.31: icmp_seq=134 ttl=63 time=1.94 ms
1731070843.334269392: 64 bytes from 192.168.6.31: icmp_seq=135 ttl=63 time=2.01 ms
1731070843.833532710: 64 bytes from 192.168.6.31: icmp_seq=136 ttl=63 time=1.79 ms
1731070844.335172795: 64 bytes from 192.168.6.31: icmp_seq=137 ttl=63 time=1.40 ms
1731070844.839432549: 64 bytes from 192.168.6.31: icmp_seq=138 ttl=63 time=4.68 ms
1731070845.337537554: 64 bytes from 192.168.6.31: icmp_seq=139 ttl=63 time=1.65 ms
1731070845.838820462: 64 bytes from 192.168.6.31: icmp_seq=140 ttl=63 time=1.57 ms
1731070846.342114236: 64 bytes from 192.168.6.31: icmp_seq=141 ttl=63 time=2.89 ms
1731070846.841524966: 64 bytes from 192.168.6.31: icmp_seq=142 ttl=63 time=1.77 ms
1731070847.343042276: 64 bytes from 192.168.6.31: icmp_seq=143 ttl=63 time=1.70 ms
1731070847.845336741: 64 bytes from 192.168.6.31: icmp_seq=144 ttl=63 time=3.27 ms
1731070848.346213442: 64 bytes from 192.168.6.31: icmp_seq=145 ttl=63 time=2.13 ms
1731070848.846289245: 64 bytes from 192.168.6.31: icmp_seq=146 ttl=63 time=1.81 ms
1731070849.348597507: 64 bytes from 192.168.6.31: icmp_seq=147 ttl=63 time=2.40 ms
1731070849.855211735: 64 bytes from 192.168.6.31: icmp_seq=148 ttl=63 time=8.23 ms
1731070850.349453224: 64 bytes from 192.168.6.31: icmp_seq=149 ttl=63 time=2.53 ms
1731070850.850278137: 64 bytes from 192.168.6.31: icmp_seq=150 ttl=63 time=1.71 ms
1731070851.350839750: 64 bytes from 192.168.6.31: icmp_seq=151 ttl=63 time=1.39 ms
1731070851.853153279: 64 bytes from 192.168.6.31: icmp_seq=152 ttl=63 time=2.56 ms
1731070852.354016295: 64 bytes from 192.168.6.31: icmp_seq=153 ttl=63 time=1.89 ms
1731070852.854917316: 64 bytes from 192.168.6.31: icmp_seq=154 ttl=63 time=1.72 ms
1731070853.356443387: 64 bytes from 192.168.6.31: icmp_seq=155 ttl=63 time=1.96 ms
1731070853.857111211: 64 bytes from 192.168.6.31: icmp_seq=156 ttl=63 time=1.94 ms
1731070854.362254924: 64 bytes from 192.168.6.31: icmp_seq=157 ttl=63 time=6.28 ms
1731070854.858780956: 64 bytes from 192.168.6.31: icmp_seq=158 ttl=63 time=1.41 ms
1731070855.359277692: 64 bytes from 192.168.6.31: icmp_seq=159 ttl=63 time=1.58 ms
1731070855.861844719: 64 bytes from 192.168.6.31: icmp_seq=160 ttl=63 time=3.22 ms
1731070856.361497167: 64 bytes from 192.168.6.31: icmp_seq=161 ttl=63 time=1.66 ms
1731070856.862123120: 64 bytes from 192.168.6.31: icmp_seq=162 ttl=63 time=1.67 ms
1731070857.365471973: 64 bytes from 192.168.6.31: icmp_seq=163 ttl=63 time=3.61 ms
1731070857.865643924: 64 bytes from 192.168.6.31: icmp_seq=164 ttl=63 time=1.87 ms
1731070858.365832027: 64 bytes from 192.168.6.31: icmp_seq=165 ttl=63 time=1.94 ms
1731070858.866846134: 64 bytes from 192.168.6.31: icmp_seq=166 ttl=63 time=2.41 ms
1731070859.366803769: 64 bytes from 192.168.6.31: icmp_seq=167 ttl=63 time=1.58 ms
1731070859.868504776: 64 bytes from 192.168.6.31: icmp_seq=168 ttl=63 time=2.34 ms
1731070860.368900623: 64 bytes from 192.168.6.31: icmp_seq=169 ttl=63 time=2.04 ms
1731070860.870759137: 64 bytes from 192.168.6.31: icmp_seq=170 ttl=63 time=2.65 ms
1731070861.370900592: 64 bytes from 192.168.6.31: icmp_seq=171 ttl=63 time=1.65 ms
1731070861.871850326: 64 bytes from 192.168.6.31: icmp_seq=172 ttl=63 time=1.93 ms
1731070862.373962256: 64 bytes from 192.168.6.31: icmp_seq=173 ttl=63 time=3.07 ms
1731070862.873359377: 64 bytes from 192.168.6.31: icmp_seq=174 ttl=63 time=1.84 ms
1731070863.374731149: 64 bytes from 192.168.6.31: icmp_seq=175 ttl=63 time=1.76 ms
1731070863.884819547: 64 bytes from 192.168.6.31: icmp_seq=176 ttl=63 time=10.5 ms
1731070864.377494342: 64 bytes from 192.168.6.31: icmp_seq=177 ttl=63 time=1.53 ms
1731070864.878042719: 64 bytes from 192.168.6.31: icmp_seq=178 ttl=63 time=1.74 ms
1731070865.380221568: 64 bytes from 192.168.6.31: icmp_seq=179 ttl=63 time=2.93 ms
1731070865.879453767: 64 bytes from 192.168.6.31: icmp_seq=180 ttl=63 time=1.60 ms
1731070866.381377134: 64 bytes from 192.168.6.31: icmp_seq=181 ttl=63 time=1.96 ms
1731070866.881385553: 64 bytes from 192.168.6.31: icmp_seq=182 ttl=63 time=1.94 ms
1731070867.382385935: 64 bytes from 192.168.6.31: icmp_seq=183 ttl=63 time=1.96 ms
1731070867.882361111: 64 bytes from 192.168.6.31: icmp_seq=184 ttl=63 time=1.89 ms
1731070868.390585101: 64 bytes from 192.168.6.31: icmp_seq=185 ttl=63 time=8.29 ms
1731070868.886037010: 64 bytes from 192.168.6.31: icmp_seq=186 ttl=63 time=2.43 ms
1731070869.386624235: 64 bytes from 192.168.6.31: icmp_seq=187 ttl=63 time=1.76 ms
1731070869.888087524: 64 bytes from 192.168.6.31: icmp_seq=188 ttl=63 time=1.69 ms
1731070870.390072544: 64 bytes from 192.168.6.31: icmp_seq=189 ttl=63 time=3.37 ms
1731070870.889758463: 64 bytes from 192.168.6.31: icmp_seq=190 ttl=63 time=2.10 ms
1731070871.389772511: 64 bytes from 192.168.6.31: icmp_seq=191 ttl=63 time=2.04 ms
1731070871.890219081: 64 bytes from 192.168.6.31: icmp_seq=192 ttl=63 time=1.70 ms
1731070872.391070911: 64 bytes from 192.168.6.31: icmp_seq=193 ttl=63 time=1.45 ms
1731070872.894870943: 64 bytes from 192.168.6.31: icmp_seq=194 ttl=63 time=4.20 ms
1731070873.393237089: 64 bytes from 192.168.6.31: icmp_seq=195 ttl=63 time=1.89 ms
1731070873.894269243: 64 bytes from 192.168.6.31: icmp_seq=196 ttl=63 time=2.06 ms
1731070874.394480104: 64 bytes from 192.168.6.31: icmp_seq=197 ttl=63 time=2.10 ms
1731070874.894920985: 64 bytes from 192.168.6.31: icmp_seq=198 ttl=63 time=1.67 ms
1731070875.398231087: 64 bytes from 192.168.6.31: icmp_seq=199 ttl=63 time=3.73 ms
1731070875.898391296: 64 bytes from 192.168.6.31: icmp_seq=200 ttl=63 time=2.06 ms
1731070876.398958975: 64 bytes from 192.168.6.31: icmp_seq=201 ttl=63 time=1.85 ms
1731070876.900217553: 64 bytes from 192.168.6.31: icmp_seq=202 ttl=63 time=2.75 ms
1731070877.403242887: 64 bytes from 192.168.6.31: icmp_seq=203 ttl=63 time=4.22 ms
1731070877.902511108: 64 bytes from 192.168.6.31: icmp_seq=204 ttl=63 time=2.20 ms
1731070878.403613211: 64 bytes from 192.168.6.31: icmp_seq=205 ttl=63 time=2.84 ms
1731070878.903153005: 64 bytes from 192.168.6.31: icmp_seq=206 ttl=63 time=1.74 ms
1731070879.405910361: 64 bytes from 192.168.6.31: icmp_seq=207 ttl=63 time=2.74 ms
1731070879.906769418: 64 bytes from 192.168.6.31: icmp_seq=208 ttl=63 time=1.92 ms
1731070880.407536799: 64 bytes from 192.168.6.31: icmp_seq=209 ttl=63 time=2.31 ms
1731070880.908718938: 64 bytes from 192.168.6.31: icmp_seq=210 ttl=63 time=2.49 ms
1731070881.409015176: 64 bytes from 192.168.6.31: icmp_seq=211 ttl=63 time=2.33 ms
1731070881.911019330: 64 bytes from 192.168.6.31: icmp_seq=212 ttl=63 time=2.51 ms
1731070882.418297148: 64 bytes from 192.168.6.31: icmp_seq=213 ttl=63 time=8.75 ms
1731070882.913378884: 64 bytes from 192.168.6.31: icmp_seq=214 ttl=63 time=2.42 ms
1731070883.413696405: 64 bytes from 192.168.6.31: icmp_seq=215 ttl=63 time=2.20 ms
1731070883.913986666: 64 bytes from 192.168.6.31: icmp_seq=216 ttl=63 time=1.49 ms
1731070884.415364347: 64 bytes from 192.168.6.31: icmp_seq=217 ttl=63 time=1.50 ms
1731070884.917879119: 64 bytes from 192.168.6.31: icmp_seq=218 ttl=63 time=2.42 ms
1731070885.418121946: 64 bytes from 192.168.6.31: icmp_seq=219 ttl=63 time=1.81 ms
1731070885.918998911: 64 bytes from 192.168.6.31: icmp_seq=220 ttl=63 time=1.40 ms
1731070886.421618465: 64 bytes from 192.168.6.31: icmp_seq=221 ttl=63 time=3.19 ms
1731070886.925552294: 64 bytes from 192.168.6.31: icmp_seq=222 ttl=63 time=7.03 ms
1731070887.421726625: 64 bytes from 192.168.6.31: icmp_seq=223 ttl=63 time=1.86 ms
1731070887.923499251: 64 bytes from 192.168.6.31: icmp_seq=224 ttl=63 time=1.91 ms
1731070888.423987408: 64 bytes from 192.168.6.31: icmp_seq=225 ttl=63 time=1.62 ms
1731070888.926023489: 64 bytes from 192.168.6.31: icmp_seq=226 ttl=63 time=1.69 ms
1731070889.427623369: 64 bytes from 192.168.6.31: icmp_seq=227 ttl=63 time=2.31 ms
1731070889.927090029: 64 bytes from 192.168.6.31: icmp_seq=228 ttl=63 time=1.49 ms
1731070890.429709666: 64 bytes from 192.168.6.31: icmp_seq=229 ttl=63 time=2.45 ms
1731070890.929836927: 64 bytes from 192.168.6.31: icmp_seq=230 ttl=63 time=1.87 ms
1731070891.431046094: 64 bytes from 192.168.6.31: icmp_seq=231 ttl=63 time=1.66 ms
1731070891.937870385: 64 bytes from 192.168.6.31: icmp_seq=232 ttl=63 time=7.23 ms
1731070892.433372611: 64 bytes from 192.168.6.31: icmp_seq=233 ttl=63 time=1.60 ms
1731070892.934341135: 64 bytes from 192.168.6.31: icmp_seq=234 ttl=63 time=1.77 ms
1731070893.435782607: 64 bytes from 192.168.6.31: icmp_seq=235 ttl=63 time=1.64 ms
1731070893.937371939: 64 bytes from 192.168.6.31: icmp_seq=236 ttl=63 time=2.12 ms
1731070894.437977361: 64 bytes from 192.168.6.31: icmp_seq=237 ttl=63 time=2.48 ms
1731070894.937756991: 64 bytes from 192.168.6.31: icmp_seq=238 ttl=63 time=1.75 ms
1731070895.438978686: 64 bytes from 192.168.6.31: icmp_seq=239 ttl=63 time=1.36 ms
1731070895.941448874: 64 bytes from 192.168.6.31: icmp_seq=240 ttl=63 time=3.07 ms
1731070896.446133310: 64 bytes from 192.168.6.31: icmp_seq=241 ttl=63 time=7.91 ms
1731070896.941391740: 64 bytes from 192.168.6.31: icmp_seq=242 ttl=63 time=1.90 ms
1731070897.442980280: 64 bytes from 192.168.6.31: icmp_seq=243 ttl=63 time=1.94 ms
1731070897.943727506: 64 bytes from 192.168.6.31: icmp_seq=244 ttl=63 time=1.67 ms
1731070898.445381597: 64 bytes from 192.168.6.31: icmp_seq=245 ttl=63 time=2.42 ms
