1731067770.397859045: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1731069662.587375327: 64 bytes from 192.168.6.31: icmp_seq=1778 ttl=63 time=1.81 ms
1731069663.088618908: 64 bytes from 192.168.6.31: icmp_seq=1779 ttl=63 time=1.66 ms
1731069663.590830897: 64 bytes from 192.168.6.31: icmp_seq=1780 ttl=63 time=2.26 ms
1731069664.091715879: 64 bytes from 192.168.6.31: icmp_seq=1781 ttl=63 time=2.27 ms
1731069664.591832925: 64 bytes from 192.168.6.31: icmp_seq=1782 ttl=63 time=2.14 ms
1731069665.091880856: 64 bytes from 192.168.6.31: icmp_seq=1783 ttl=63 time=1.59 ms
1731069665.600696687: 64 bytes from 192.168.6.31: icmp_seq=1784 ttl=63 time=9.05 ms
1731069666.093476542: 64 bytes from 192.168.6.31: icmp_seq=1785 ttl=63 time=1.51 ms
1731069666.595567957: 64 bytes from 192.168.6.31: icmp_seq=1786 ttl=63 time=2.37 ms
1731069667.096984739: 64 bytes from 192.168.6.31: icmp_seq=1787 ttl=63 time=2.07 ms
1731069667.597996340: 64 bytes from 192.168.6.31: icmp_seq=1788 ttl=63 time=1.78 ms
1731069668.099239253: 64 bytes from 192.168.6.31: icmp_seq=1789 ttl=63 time=1.80 ms
1731069668.600220428: 64 bytes from 192.168.6.31: icmp_seq=1790 ttl=63 time=2.26 ms
1731069669.100142249: 64 bytes from 192.168.6.31: icmp_seq=1791 ttl=63 time=2.01 ms
1731069669.600982597: 64 bytes from 192.168.6.31: icmp_seq=1792 ttl=63 time=1.55 ms
1731069670.105059934: 64 bytes from 192.168.6.31: icmp_seq=1793 ttl=63 time=4.57 ms
1731069670.603952947: 64 bytes from 192.168.6.31: icmp_seq=1794 ttl=63 time=2.33 ms
1731069671.104739529: 64 bytes from 192.168.6.31: icmp_seq=1795 ttl=63 time=2.21 ms
1731069671.604856428: 64 bytes from 192.168.6.31: icmp_seq=1796 ttl=63 time=1.69 ms
1731069672.106375718: 64 bytes from 192.168.6.31: icmp_seq=1797 ttl=63 time=1.77 ms
1731069672.608197586: 64 bytes from 192.168.6.31: icmp_seq=1798 ttl=63 time=2.57 ms
1731069673.108700732: 64 bytes from 192.168.6.31: icmp_seq=1799 ttl=63 time=1.99 ms
1731069673.609370712: 64 bytes from 192.168.6.31: icmp_seq=1800 ttl=63 time=2.06 ms
1731069674.109447926: 64 bytes from 192.168.6.31: icmp_seq=1801 ttl=63 time=1.44 ms
1731069674.611668838: 64 bytes from 192.168.6.31: icmp_seq=1802 ttl=63 time=2.47 ms
1731069675.112482818: 64 bytes from 192.168.6.31: icmp_seq=1803 ttl=63 time=2.48 ms
1731069675.613205212: 64 bytes from 192.168.6.31: icmp_seq=1804 ttl=63 time=1.62 ms
1731069676.114703728: 64 bytes from 192.168.6.31: icmp_seq=1805 ttl=63 time=2.60 ms
1731069676.615878464: 64 bytes from 192.168.6.31: icmp_seq=1806 ttl=63 time=2.26 ms
1731069677.116629984: 64 bytes from 192.168.6.31: icmp_seq=1807 ttl=63 time=2.18 ms
1731069677.617012241: 64 bytes from 192.168.6.31: icmp_seq=1808 ttl=63 time=1.71 ms
1731069678.118303139: 64 bytes from 192.168.6.31: icmp_seq=1809 ttl=63 time=1.65 ms
1731069678.619182713: 64 bytes from 192.168.6.31: icmp_seq=1810 ttl=63 time=1.78 ms
1731069679.119981938: 64 bytes from 192.168.6.31: icmp_seq=1811 ttl=63 time=1.67 ms
1731069679.628272474: 64 bytes from 192.168.6.31: icmp_seq=1812 ttl=63 time=8.18 ms
1731069680.122063109: 64 bytes from 192.168.6.31: icmp_seq=1813 ttl=63 time=1.76 ms
1731069680.623498664: 64 bytes from 192.168.6.31: icmp_seq=1814 ttl=63 time=2.37 ms
1731069681.124763353: 64 bytes from 192.168.6.31: icmp_seq=1815 ttl=63 time=1.89 ms
1731069681.625498375: 64 bytes from 192.168.6.31: icmp_seq=1816 ttl=63 time=1.68 ms
1731069682.126759944: 64 bytes from 192.168.6.31: icmp_seq=1817 ttl=63 time=1.55 ms
1731069682.628554856: 64 bytes from 192.168.6.31: icmp_seq=1818 ttl=63 time=1.76 ms
1731069683.130014268: 64 bytes from 192.168.6.31: icmp_seq=1819 ttl=63 time=2.04 ms
1731069683.629912176: 64 bytes from 192.168.6.31: icmp_seq=1820 ttl=63 time=1.52 ms
1731069684.133309503: 64 bytes from 192.168.6.31: icmp_seq=1821 ttl=63 time=3.32 ms
1731069684.633478721: 64 bytes from 192.168.6.31: icmp_seq=1822 ttl=63 time=1.75 ms
1731069685.134198977: 64 bytes from 192.168.6.31: icmp_seq=1823 ttl=63 time=1.49 ms
1731069685.635770419: 64 bytes from 192.168.6.31: icmp_seq=1824 ttl=63 time=2.38 ms
1731069686.136418911: 64 bytes from 192.168.6.31: icmp_seq=1825 ttl=63 time=1.98 ms
1731069686.636494597: 64 bytes from 192.168.6.31: icmp_seq=1826 ttl=63 time=1.83 ms
1731069687.141274394: 64 bytes from 192.168.6.31: icmp_seq=1827 ttl=63 time=3.95 ms
1731069687.640426482: 64 bytes from 192.168.6.31: icmp_seq=1828 ttl=63 time=2.20 ms
1731069688.140067435: 64 bytes from 192.168.6.31: icmp_seq=1829 ttl=63 time=1.96 ms
1731069688.641034526: 64 bytes from 192.168.6.31: icmp_seq=1830 ttl=63 time=2.11 ms
1731069689.140784557: 64 bytes from 192.168.6.31: icmp_seq=1831 ttl=63 time=1.74 ms
1731069689.642012082: 64 bytes from 192.168.6.31: icmp_seq=1832 ttl=63 time=1.60 ms
1731069690.143791447: 64 bytes from 192.168.6.31: icmp_seq=1833 ttl=63 time=2.16 ms
1731069690.644217695: 64 bytes from 192.168.6.31: icmp_seq=1834 ttl=63 time=1.67 ms
1731069691.144926707: 64 bytes from 192.168.6.31: icmp_seq=1835 ttl=63 time=1.61 ms
1731069691.646959878: 64 bytes from 192.168.6.31: icmp_seq=1836 ttl=63 time=2.04 ms
1731069692.147803236: 64 bytes from 192.168.6.31: icmp_seq=1837 ttl=63 time=1.91 ms
1731069692.648329468: 64 bytes from 192.168.6.31: icmp_seq=1838 ttl=63 time=2.36 ms
1731069693.149017360: 64 bytes from 192.168.6.31: icmp_seq=1839 ttl=63 time=1.96 ms
1731069693.655533636: 64 bytes from 192.168.6.31: icmp_seq=1840 ttl=63 time=8.82 ms
1731069694.150577366: 64 bytes from 192.168.6.31: icmp_seq=1841 ttl=63 time=1.76 ms
1731069694.651166122: 64 bytes from 192.168.6.31: icmp_seq=1842 ttl=63 time=1.69 ms
1731069695.152538722: 64 bytes from 192.168.6.31: icmp_seq=1843 ttl=63 time=1.73 ms
1731069695.652457517: 64 bytes from 192.168.6.31: icmp_seq=1844 ttl=63 time=1.52 ms
1731069696.153937534: 64 bytes from 192.168.6.31: icmp_seq=1845 ttl=63 time=1.50 ms
1731069696.655757113: 64 bytes from 192.168.6.31: icmp_seq=1846 ttl=63 time=2.18 ms
1731069697.157652968: 64 bytes from 192.168.6.31: icmp_seq=1847 ttl=63 time=2.74 ms
1731069697.657804568: 64 bytes from 192.168.6.31: icmp_seq=1848 ttl=63 time=1.79 ms
1731069698.163582646: 64 bytes from 192.168.6.31: icmp_seq=1849 ttl=63 time=6.10 ms
1731069698.659878603: 64 bytes from 192.168.6.31: icmp_seq=1850 ttl=63 time=1.85 ms
1731069699.161827461: 64 bytes from 192.168.6.31: icmp_seq=1851 ttl=63 time=1.78 ms
1731069699.663051690: 64 bytes from 192.168.6.31: icmp_seq=1852 ttl=63 time=1.66 ms
1731069700.164134383: 64 bytes from 192.168.6.31: icmp_seq=1853 ttl=63 time=1.82 ms
1731069700.665361464: 64 bytes from 192.168.6.31: icmp_seq=1854 ttl=63 time=1.62 ms
1731069701.166780362: 64 bytes from 192.168.6.31: icmp_seq=1855 ttl=63 time=1.70 ms
1731069701.667850362: 64 bytes from 192.168.6.31: icmp_seq=1856 ttl=63 time=1.70 ms
1731069702.169043354: 64 bytes from 192.168.6.31: icmp_seq=1857 ttl=63 time=1.97 ms
1731069702.669397750: 64 bytes from 192.168.6.31: icmp_seq=1858 ttl=63 time=1.63 ms
1731069703.176641645: 64 bytes from 192.168.6.31: icmp_seq=1859 ttl=63 time=7.19 ms
1731069703.674035112: 64 bytes from 192.168.6.31: icmp_seq=1860 ttl=63 time=2.56 ms
1731069704.172735891: 64 bytes from 192.168.6.31: icmp_seq=1861 ttl=63 time=1.82 ms
1731069704.674110197: 64 bytes from 192.168.6.31: icmp_seq=1862 ttl=63 time=1.81 ms
1731069705.176010494: 64 bytes from 192.168.6.31: icmp_seq=1863 ttl=63 time=2.31 ms
1731069705.676308784: 64 bytes from 192.168.6.31: icmp_seq=1864 ttl=63 time=2.09 ms
1731069706.176788784: 64 bytes from 192.168.6.31: icmp_seq=1865 ttl=63 time=1.61 ms
1731069706.678660290: 64 bytes from 192.168.6.31: icmp_seq=1866 ttl=63 time=2.08 ms
1731069707.178840659: 64 bytes from 192.168.6.31: icmp_seq=1867 ttl=63 time=1.53 ms
1731069707.685778186: 64 bytes from 192.168.6.31: icmp_seq=1868 ttl=63 time=7.55 ms
1731069708.181014574: 64 bytes from 192.168.6.31: icmp_seq=1869 ttl=63 time=1.78 ms
1731069708.681402217: 64 bytes from 192.168.6.31: icmp_seq=1870 ttl=63 time=1.91 ms
1731069709.183261797: 64 bytes from 192.168.6.31: icmp_seq=1871 ttl=63 time=1.44 ms
1731069709.684349181: 64 bytes from 192.168.6.31: icmp_seq=1872 ttl=63 time=1.89 ms
1731069710.185211935: 64 bytes from 192.168.6.31: icmp_seq=1873 ttl=63 time=1.62 ms
1731069711.195644096: 64 bytes from 192.168.6.31: icmp_seq=1875 ttl=63 time=2.28 ms
1731069711.696303249: 64 bytes from 192.168.6.31: icmp_seq=1876 ttl=63 time=2.31 ms
1731069712.197729726: 64 bytes from 192.168.6.31: icmp_seq=1877 ttl=63 time=2.12 ms
1731069712.703525059: 64 bytes from 192.168.6.31: icmp_seq=1878 ttl=63 time=7.87 ms
1731069713.202176253: 64 bytes from 192.168.6.31: icmp_seq=1879 ttl=63 time=2.20 ms
1731069713.700147938: 64 bytes from 192.168.6.31: icmp_seq=1880 ttl=63 time=1.58 ms
1731069714.201414477: 64 bytes from 192.168.6.31: icmp_seq=1881 ttl=63 time=1.76 ms
1731069714.702720396: 64 bytes from 192.168.6.31: icmp_seq=1882 ttl=63 time=1.68 ms
1731069715.203986697: 64 bytes from 192.168.6.31: icmp_seq=1883 ttl=63 time=1.79 ms
1731069715.705247660: 64 bytes from 192.168.6.31: icmp_seq=1884 ttl=63 time=1.86 ms
1731069716.205942010: 64 bytes from 192.168.6.31: icmp_seq=1885 ttl=63 time=1.59 ms
1731069716.707214797: 64 bytes from 192.168.6.31: icmp_seq=1886 ttl=63 time=1.68 ms
1731069717.209877237: 64 bytes from 192.168.6.31: icmp_seq=1887 ttl=63 time=3.28 ms
1731069717.709530601: 64 bytes from 192.168.6.31: icmp_seq=1888 ttl=63 time=1.92 ms
1731069718.210385514: 64 bytes from 192.168.6.31: icmp_seq=1889 ttl=63 time=1.74 ms
1731069718.712289894: 64 bytes from 192.168.6.31: icmp_seq=1890 ttl=63 time=2.55 ms
1731069719.212075886: 64 bytes from 192.168.6.31: icmp_seq=1891 ttl=63 time=1.76 ms
1731069719.713146180: 64 bytes from 192.168.6.31: icmp_seq=1892 ttl=63 time=1.63 ms
1731069720.214533164: 64 bytes from 192.168.6.31: icmp_seq=1893 ttl=63 time=1.58 ms
1731069720.715853877: 64 bytes from 192.168.6.31: icmp_seq=1894 ttl=63 time=2.38 ms
1731069721.218744627: 64 bytes from 192.168.6.31: icmp_seq=1895 ttl=63 time=4.72 ms
1731069721.718338895: 64 bytes from 192.168.6.31: icmp_seq=1896 ttl=63 time=2.74 ms
1731069722.226788950: 64 bytes from 192.168.6.31: icmp_seq=1897 ttl=63 time=9.41 ms
1731069722.721346597: 64 bytes from 192.168.6.31: icmp_seq=1898 ttl=63 time=3.09 ms
1731069723.224408409: 64 bytes from 192.168.6.31: icmp_seq=1899 ttl=63 time=5.22 ms
1731069723.723852955: 64 bytes from 192.168.6.31: icmp_seq=1900 ttl=63 time=3.91 ms
1731069724.223107948: 64 bytes from 192.168.6.31: icmp_seq=1901 ttl=63 time=3.24 ms
1731069724.723046265: 64 bytes from 192.168.6.31: icmp_seq=1902 ttl=63 time=1.81 ms
1731069725.224489924: 64 bytes from 192.168.6.31: icmp_seq=1903 ttl=63 time=2.54 ms
1731069725.724604921: 64 bytes from 192.168.6.31: icmp_seq=1904 ttl=63 time=1.79 ms
1731069726.226618605: 64 bytes from 192.168.6.31: icmp_seq=1905 ttl=63 time=1.91 ms
1731069726.732961491: 64 bytes from 192.168.6.31: icmp_seq=1906 ttl=63 time=8.28 ms
1731069727.232472981: 64 bytes from 192.168.6.31: icmp_seq=1907 ttl=63 time=6.76 ms
1731069727.728845856: 64 bytes from 192.168.6.31: icmp_seq=1908 ttl=63 time=2.04 ms
1731069728.229417032: 64 bytes from 192.168.6.31: icmp_seq=1909 ttl=63 time=1.88 ms
1731069728.730719025: 64 bytes from 192.168.6.31: icmp_seq=1910 ttl=63 time=1.99 ms
1731069729.231823482: 64 bytes from 192.168.6.31: icmp_seq=1911 ttl=63 time=2.17 ms
1731069729.732836335: 64 bytes from 192.168.6.31: icmp_seq=1912 ttl=63 time=1.77 ms
1731069730.233582387: 64 bytes from 192.168.6.31: icmp_seq=1913 ttl=63 time=1.72 ms
1731069730.735822475: 64 bytes from 192.168.6.31: icmp_seq=1914 ttl=63 time=2.46 ms
1731069731.238024342: 64 bytes from 192.168.6.31: icmp_seq=1915 ttl=63 time=3.63 ms
1731069731.737106344: 64 bytes from 192.168.6.31: icmp_seq=1916 ttl=63 time=1.67 ms
1731069732.244133761: 64 bytes from 192.168.6.31: icmp_seq=1917 ttl=63 time=7.16 ms
1731069732.741743906: 64 bytes from 192.168.6.31: icmp_seq=1918 ttl=63 time=3.28 ms
1731069733.241538882: 64 bytes from 192.168.6.31: icmp_seq=1919 ttl=63 time=2.14 ms
1731069733.742354696: 64 bytes from 192.168.6.31: icmp_seq=1920 ttl=63 time=2.34 ms
1731069734.262101352: 64 bytes from 192.168.6.31: icmp_seq=1921 ttl=63 time=21.9 ms
1731069734.743118584: 64 bytes from 192.168.6.31: icmp_seq=1922 ttl=63 time=1.64 ms
1731069735.243819043: 64 bytes from 192.168.6.31: icmp_seq=1923 ttl=63 time=2.29 ms
1731069735.744915278: 64 bytes from 192.168.6.31: icmp_seq=1924 ttl=63 time=1.98 ms
1731069736.245400688: 64 bytes from 192.168.6.31: icmp_seq=1925 ttl=63 time=1.83 ms
1731069736.749235856: 64 bytes from 192.168.6.31: icmp_seq=1926 ttl=63 time=1.64 ms
1731069737.246552577: 64 bytes from 192.168.6.31: icmp_seq=1927 ttl=63 time=1.87 ms
1731069737.749066312: 64 bytes from 192.168.6.31: icmp_seq=1928 ttl=63 time=1.79 ms
1731069738.250215412: 64 bytes from 192.168.6.31: icmp_seq=1929 ttl=63 time=1.73 ms
1731069738.750078917: 64 bytes from 192.168.6.31: icmp_seq=1930 ttl=63 time=1.77 ms
1731069739.251889819: 64 bytes from 192.168.6.31: icmp_seq=1931 ttl=63 time=2.10 ms
1731069739.754637331: 64 bytes from 192.168.6.31: icmp_seq=1932 ttl=63 time=3.43 ms
1731069740.254270406: 64 bytes from 192.168.6.31: icmp_seq=1933 ttl=63 time=1.83 ms
1731069740.761494882: 64 bytes from 192.168.6.31: icmp_seq=1934 ttl=63 time=7.14 ms
1731069741.256561959: 64 bytes from 192.168.6.31: icmp_seq=1935 ttl=63 time=1.71 ms
1731069741.758835135: 64 bytes from 192.168.6.31: icmp_seq=1936 ttl=63 time=1.92 ms
1731069742.260339957: 64 bytes from 192.168.6.31: icmp_seq=1937 ttl=63 time=1.75 ms
1731069742.761613657: 64 bytes from 192.168.6.31: icmp_seq=1938 ttl=63 time=1.79 ms
1731069743.263607396: 64 bytes from 192.168.6.31: icmp_seq=1939 ttl=63 time=2.00 ms
1731069743.763792633: 64 bytes from 192.168.6.31: icmp_seq=1940 ttl=63 time=2.78 ms
1731069744.265137903: 64 bytes from 192.168.6.31: icmp_seq=1941 ttl=63 time=2.24 ms
1731069744.765520258: 64 bytes from 192.168.6.31: icmp_seq=1942 ttl=63 time=1.24 ms
1731069745.271459039: 64 bytes from 192.168.6.31: icmp_seq=1943 ttl=63 time=6.48 ms
1731069745.768053288: 64 bytes from 192.168.6.31: icmp_seq=1944 ttl=63 time=2.25 ms
1731069746.267891356: 64 bytes from 192.168.6.31: icmp_seq=1945 ttl=63 time=1.91 ms
1731069746.768769074: 64 bytes from 192.168.6.31: icmp_seq=1946 ttl=63 time=1.84 ms
1731069747.268899130: 64 bytes from 192.168.6.31: icmp_seq=1947 ttl=63 time=1.76 ms
1731069747.770350219: 64 bytes from 192.168.6.31: icmp_seq=1948 ttl=63 time=1.65 ms
1731069748.272663748: 64 bytes from 192.168.6.31: icmp_seq=1949 ttl=63 time=2.52 ms
1731069748.772595504: 64 bytes from 192.168.6.31: icmp_seq=1950 ttl=63 time=1.35 ms
1731069749.274420409: 64 bytes from 192.168.6.31: icmp_seq=1951 ttl=63 time=1.87 ms
1731069749.776307386: 64 bytes from 192.168.6.31: icmp_seq=1952 ttl=63 time=2.42 ms
1731069750.285688186: 64 bytes from 192.168.6.31: icmp_seq=1953 ttl=63 time=11.1 ms
1731069750.777636238: 64 bytes from 192.168.6.31: icmp_seq=1954 ttl=63 time=2.03 ms
1731069751.277027301: 64 bytes from 192.168.6.31: icmp_seq=1955 ttl=63 time=1.54 ms
1731069751.777687071: 64 bytes from 192.168.6.31: icmp_seq=1956 ttl=63 time=2.05 ms
1731069752.278601431: 64 bytes from 192.168.6.31: icmp_seq=1957 ttl=63 time=1.49 ms
1731069752.779818782: 64 bytes from 192.168.6.31: icmp_seq=1958 ttl=63 time=1.89 ms
1731069753.280363219: 64 bytes from 192.168.6.31: icmp_seq=1959 ttl=63 time=1.60 ms
1731069753.781231029: 64 bytes from 192.168.6.31: icmp_seq=1960 ttl=63 time=1.52 ms
1731069754.284342636: 64 bytes from 192.168.6.31: icmp_seq=1961 ttl=63 time=3.09 ms
1731069754.789461166: 64 bytes from 192.168.6.31: icmp_seq=1962 ttl=63 time=8.05 ms
1731069755.283779385: 64 bytes from 192.168.6.31: icmp_seq=1963 ttl=63 time=2.04 ms
1731069755.785147300: 64 bytes from 192.168.6.31: icmp_seq=1964 ttl=63 time=2.49 ms
1731069756.286339945: 64 bytes from 192.168.6.31: icmp_seq=1965 ttl=63 time=2.68 ms
1731069756.787373062: 64 bytes from 192.168.6.31: icmp_seq=1966 ttl=63 time=2.56 ms
1731069757.287627099: 64 bytes from 192.168.6.31: icmp_seq=1967 ttl=63 time=2.50 ms
1731069757.788682732: 64 bytes from 192.168.6.31: icmp_seq=1968 ttl=63 time=2.13 ms
1731069758.289755672: 64 bytes from 192.168.6.31: icmp_seq=1969 ttl=63 time=2.40 ms
1731069758.790763499: 64 bytes from 192.168.6.31: icmp_seq=1970 ttl=63 time=2.52 ms
1731069759.300460244: 64 bytes from 192.168.6.31: icmp_seq=1971 ttl=63 time=10.8 ms
1731069759.793051671: 64 bytes from 192.168.6.31: icmp_seq=1972 ttl=63 time=2.48 ms
1731069760.293404978: 64 bytes from 192.168.6.31: icmp_seq=1973 ttl=63 time=1.76 ms
1731069760.798436481: 64 bytes from 192.168.6.31: icmp_seq=1974 ttl=63 time=3.73 ms
1731069761.297817001: 64 bytes from 192.168.6.31: icmp_seq=1975 ttl=63 time=3.56 ms
1731069761.797501924: 64 bytes from 192.168.6.31: icmp_seq=1976 ttl=63 time=2.67 ms
1731069762.299189922: 64 bytes from 192.168.6.31: icmp_seq=1977 ttl=63 time=2.68 ms
1731069762.801221597: 64 bytes from 192.168.6.31: icmp_seq=1978 ttl=63 time=3.44 ms
1731069763.301405430: 64 bytes from 192.168.6.31: icmp_seq=1979 ttl=63 time=2.76 ms
1731069763.803521250: 64 bytes from 192.168.6.31: icmp_seq=1980 ttl=63 time=3.03 ms
1731069764.303106245: 64 bytes from 192.168.6.31: icmp_seq=1981 ttl=63 time=2.00 ms
1731069764.803677647: 64 bytes from 192.168.6.31: icmp_seq=1982 ttl=63 time=2.97 ms
1731069765.305055258: 64 bytes from 192.168.6.31: icmp_seq=1983 ttl=63 time=3.25 ms
1731069765.804741308: 64 bytes from 192.168.6.31: icmp_seq=1984 ttl=63 time=2.14 ms
1731069766.304913349: 64 bytes from 192.168.6.31: icmp_seq=1985 ttl=63 time=1.64 ms
1731069766.806508439: 64 bytes from 192.168.6.31: icmp_seq=1986 ttl=63 time=1.90 ms
1731069767.308710556: 64 bytes from 192.168.6.31: icmp_seq=1987 ttl=63 time=2.71 ms
1731069767.810704490: 64 bytes from 192.168.6.31: icmp_seq=1988 ttl=63 time=2.47 ms
1731069768.311289454: 64 bytes from 192.168.6.31: icmp_seq=1989 ttl=63 time=2.31 ms
1731069768.819928154: 64 bytes from 192.168.6.31: icmp_seq=1990 ttl=63 time=9.92 ms
1731069769.313133596: 64 bytes from 192.168.6.31: icmp_seq=1991 ttl=63 time=2.41 ms
1731069769.813876044: 64 bytes from 192.168.6.31: icmp_seq=1992 ttl=63 time=2.09 ms
1731069770.314094040: 64 bytes from 192.168.6.31: icmp_seq=1993 ttl=63 time=1.93 ms
1731069770.817398679: 64 bytes from 192.168.6.31: icmp_seq=1994 ttl=63 time=5.26 ms
1731069771.318282247: 64 bytes from 192.168.6.31: icmp_seq=1995 ttl=63 time=4.80 ms
1731069771.819574971: 64 bytes from 192.168.6.31: icmp_seq=1996 ttl=63 time=4.91 ms
1731069772.262847359: 
1731069772.265729520: --- 192.168.6.31 ping statistics ---
1731069772.268785232: 1996 packets transmitted, 1995 received, 0% packet loss, time 999551ms
1731069772.271827865: rtt min/avg/max/mdev = 1.148/2.929/260.996/6.918 ms
1731069774.258314634: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1731069774.261082792: 64 bytes from 192.168.6.31: icmp_seq=1 ttl=63 time=2.69 ms
1731069774.759589235: 64 bytes from 192.168.6.31: icmp_seq=2 ttl=63 time=4.04 ms
1731069775.257842300: 64 bytes from 192.168.6.31: icmp_seq=3 ttl=63 time=1.83 ms
1731069775.759722626: 64 bytes from 192.168.6.31: icmp_seq=4 ttl=63 time=1.92 ms
1731069776.262820401: 64 bytes from 192.168.6.31: icmp_seq=5 ttl=63 time=3.73 ms
1731069776.761442582: 64 bytes from 192.168.6.31: icmp_seq=6 ttl=63 time=2.00 ms
1731069777.262135422: 64 bytes from 192.168.6.31: icmp_seq=7 ttl=63 time=1.85 ms
1731069777.762823522: 64 bytes from 192.168.6.31: icmp_seq=8 ttl=63 time=1.71 ms
1731069778.264674024: 64 bytes from 192.168.6.31: icmp_seq=9 ttl=63 time=1.65 ms
1731069778.765718452: 64 bytes from 192.168.6.31: icmp_seq=10 ttl=63 time=1.78 ms
1731069779.268854146: 64 bytes from 192.168.6.31: icmp_seq=11 ttl=63 time=2.73 ms
1731069779.775919728: 64 bytes from 192.168.6.31: icmp_seq=12 ttl=63 time=8.20 ms
1731069780.270048915: 64 bytes from 192.168.6.31: icmp_seq=13 ttl=63 time=1.78 ms
1731069780.772991181: 64 bytes from 192.168.6.31: icmp_seq=14 ttl=63 time=3.16 ms
1731069781.271341163: 64 bytes from 192.168.6.31: icmp_seq=15 ttl=63 time=1.66 ms
1731069781.773402601: 64 bytes from 192.168.6.31: icmp_seq=16 ttl=63 time=1.72 ms
1731069782.274653300: 64 bytes from 192.168.6.31: icmp_seq=17 ttl=63 time=1.61 ms
1731069782.776340975: 64 bytes from 192.168.6.31: icmp_seq=18 ttl=63 time=1.65 ms
1731069783.276709947: 64 bytes from 192.168.6.31: icmp_seq=19 ttl=63 time=1.78 ms
1731069783.777542903: 64 bytes from 192.168.6.31: icmp_seq=20 ttl=63 time=1.73 ms
1731069784.282864220: 64 bytes from 192.168.6.31: icmp_seq=21 ttl=63 time=4.53 ms
1731069784.780793045: 64 bytes from 192.168.6.31: icmp_seq=22 ttl=63 time=1.87 ms
1731069785.282562723: 64 bytes from 192.168.6.31: icmp_seq=23 ttl=63 time=1.85 ms
1731069785.783606320: 64 bytes from 192.168.6.31: icmp_seq=24 ttl=63 time=2.48 ms
1731069786.283414927: 64 bytes from 192.168.6.31: icmp_seq=25 ttl=63 time=1.74 ms
1731069786.785692992: 64 bytes from 192.168.6.31: icmp_seq=26 ttl=63 time=1.57 ms
1731069787.287666500: 64 bytes from 192.168.6.31: icmp_seq=27 ttl=63 time=3.08 ms
1731069787.788043979: 64 bytes from 192.168.6.31: icmp_seq=28 ttl=63 time=2.05 ms
1731069788.288236753: 64 bytes from 192.168.6.31: icmp_seq=29 ttl=63 time=2.10 ms
1731069788.791201325: 64 bytes from 192.168.6.31: icmp_seq=30 ttl=63 time=4.09 ms
1731069789.297028006: 64 bytes from 192.168.6.31: icmp_seq=31 ttl=63 time=9.41 ms
1731069789.791586312: 64 bytes from 192.168.6.31: icmp_seq=32 ttl=63 time=2.36 ms
1731069790.293102498: 64 bytes from 192.168.6.31: icmp_seq=33 ttl=63 time=3.46 ms
1731069790.793718048: 64 bytes from 192.168.6.31: icmp_seq=34 ttl=63 time=2.32 ms
1731069791.293340706: 64 bytes from 192.168.6.31: icmp_seq=35 ttl=63 time=1.99 ms
1731069791.793482539: 64 bytes from 192.168.6.31: icmp_seq=36 ttl=63 time=1.50 ms
1731069792.294854413: 64 bytes from 192.168.6.31: icmp_seq=37 ttl=63 time=1.85 ms
1731069792.795659190: 64 bytes from 192.168.6.31: icmp_seq=38 ttl=63 time=1.88 ms
1731069793.297298986: 64 bytes from 192.168.6.31: icmp_seq=39 ttl=63 time=2.09 ms
1731069793.805670255: 64 bytes from 192.168.6.31: icmp_seq=40 ttl=63 time=10.0 ms
1731069794.299395161: 64 bytes from 192.168.6.31: icmp_seq=41 ttl=63 time=2.56 ms
1731069794.799834260: 64 bytes from 192.168.6.31: icmp_seq=42 ttl=63 time=1.61 ms
1731069795.302891625: 64 bytes from 192.168.6.31: icmp_seq=43 ttl=63 time=3.12 ms
1731069795.802212160: 64 bytes from 192.168.6.31: icmp_seq=44 ttl=63 time=1.83 ms
1731069796.303448462: 64 bytes from 192.168.6.31: icmp_seq=45 ttl=63 time=1.79 ms
1731069796.809598776: 64 bytes from 192.168.6.31: icmp_seq=46 ttl=63 time=6.58 ms
1731069797.305636749: 64 bytes from 192.168.6.31: icmp_seq=47 ttl=63 time=2.06 ms
1731069797.806758516: 64 bytes from 192.168.6.31: icmp_seq=48 ttl=63 time=2.09 ms
1731069798.310460320: 64 bytes from 192.168.6.31: icmp_seq=49 ttl=63 time=4.73 ms
1731069798.808057505: 64 bytes from 192.168.6.31: icmp_seq=50 ttl=63 time=1.37 ms
1731069799.309717878: 64 bytes from 192.168.6.31: icmp_seq=51 ttl=63 time=1.79 ms
1731069799.812876232: 64 bytes from 192.168.6.31: icmp_seq=52 ttl=63 time=3.29 ms
1731069800.312375036: 64 bytes from 192.168.6.31: icmp_seq=53 ttl=63 time=1.96 ms
1731069800.812603542: 64 bytes from 192.168.6.31: icmp_seq=54 ttl=63 time=1.77 ms
1731069801.313100245: 64 bytes from 192.168.6.31: icmp_seq=55 ttl=63 time=1.54 ms
1731069801.815875707: 64 bytes from 192.168.6.31: icmp_seq=56 ttl=63 time=1.87 ms
1731069802.316348114: 64 bytes from 192.168.6.31: icmp_seq=57 ttl=63 time=1.67 ms
1731069802.817117835: 64 bytes from 192.168.6.31: icmp_seq=58 ttl=63 time=1.56 ms
1731069803.325778909: 64 bytes from 192.168.6.31: icmp_seq=59 ttl=63 time=9.33 ms
